order_item_id,order_id,item_name,item_price,quantity
5641,2817,Ice Cream,221,2
5642,2817,Fried Rice,183,1
5643,2818,Pizza,198,1
5644,2819,Ice Cream,344,1
5645,2820,Pizza,199,1
5646,2820,Biryani,141,2
5647,2821,Sandwich,83,1
5648,2822,Rolls,180,2
5649,2822,Pizza,298,1
5650,2822,Pasta,327,2
5651,2823,Pasta,386,2
5652,2823,Fried Rice,313,2
5653,2823,Sandwich,137,2
5654,2824,Sandwich,297,2
5655,2824,Ice Cream,323,2
5656,2824,Burger,93,1
5657,2825,Pizza,318,1
5658,2825,Sandwich,110,3
5659,2825,Biryani,125,3
5660,2826,Fried Rice,120,3
5661,2827,Burger,188,3
5662,2827,Ice Cream,126,2
5663,2828,Biryani,342,2
5664,2828,Pizza,252,3
5665,2829,Pasta,88,3
5666,2829,Pizza,95,2
5667,2830,Pizza,180,2
5668,2831,Biryani,137,2
5669,2831,Pasta,276,2
5670,2831,Burger,354,2
5671,2832,Fried Rice,365,1
5672,2832,Burger,115,3
5673,2832,Pasta,385,2
5674,2833,Pasta,318,3
5675,2833,Biryani,153,3
5676,2834,Dosa,246,3
5677,2834,Pasta,292,3
5678,2834,Cake,230,2
5679,2835,Dosa,384,1
5680,2836,Rolls,220,3
5681,2836,Fried Rice,231,1
5682,2837,Cake,244,1
5683,2837,Dosa,361,2
5684,2837,Pasta,315,3
5685,2838,Ice Cream,250,1
5686,2839,Ice Cream,146,2
5687,2840,Rolls,234,1
5688,2841,Pasta,291,1
5689,2841,Burger,187,2
5690,2841,Dosa,122,1
5691,2842,Pizza,255,1
5692,2842,Rolls,169,1
5693,2842,Sandwich,331,3
5694,2843,Sandwich,284,3
5695,2843,Sandwich,135,3
5696,2843,Sandwich,309,2
5697,2844,Ice Cream,330,3
5698,2844,Pasta,225,1
5699,2845,Burger,197,1
5700,2845,Burger,201,2
5701,2846,Biryani,384,1
5702,2846,Cake,237,1
5703,2847,Dosa,360,3
5704,2848,Rolls,186,2
5705,2848,Biryani,349,3
5706,2848,Cake,113,3
5707,2849,Fried Rice,307,1
5708,2849,Rolls,369,1
5709,2849,Fried Rice,339,1
5710,2850,Pizza,294,1
5711,2851,Fried Rice,102,3
5712,2852,Fried Rice,82,1
5713,2852,Biryani,111,1
5714,2852,Cake,152,1
5715,2853,Fried Rice,356,3
5716,2854,Biryani,310,3
5717,2855,Biryani,315,3
5718,2856,Biryani,261,3
5719,2857,Dosa,210,1
5720,2857,Dosa,212,1
5721,2858,Biryani,152,2
5722,2858,Rolls,325,1
5723,2858,Sandwich,264,1
5724,2859,Burger,165,1
5725,2859,Ice Cream,392,3
5726,2859,Pizza,274,1
5727,2860,Biryani,254,1
5728,2860,Cake,211,2
5729,2861,Dosa,367,2
5730,2861,Burger,145,1
5731,2861,Pasta,307,3
5732,2862,Burger,347,2
5733,2862,Burger,157,3
5734,2862,Sandwich,384,1
5735,2863,Rolls,139,1
5736,2864,Dosa,342,2
5737,2864,Dosa,264,1
5738,2865,Ice Cream,379,2
5739,2865,Burger,335,2
5740,2865,Cake,313,1
5741,2866,Biryani,237,1
5742,2866,Burger,291,3
5743,2866,Fried Rice,140,2
5744,2867,Pasta,212,1
5745,2867,Biryani,376,2
5746,2867,Pasta,197,1
5747,2868,Biryani,239,1
5748,2868,Sandwich,95,2
5749,2869,Burger,184,1
5750,2869,Burger,191,3
5751,2869,Pizza,257,1
5752,2870,Biryani,125,1
5753,2870,Biryani,340,2
5754,2871,Rolls,210,1
5755,2871,Rolls,162,2
5756,2871,Sandwich,222,2
5757,2872,Fried Rice,107,2
5758,2873,Pizza,195,3
5759,2874,Biryani,173,1
5760,2875,Ice Cream,262,2
5761,2875,Burger,228,2
5762,2875,Pizza,224,2
5763,2876,Sandwich,158,2
5764,2876,Fried Rice,300,3
5765,2876,Biryani,120,3
5766,2877,Pizza,186,2
5767,2877,Biryani,161,2
5768,2878,Fried Rice,253,1
5769,2879,Fried Rice,346,2
5770,2880,Rolls,96,3
5771,2880,Burger,200,2
5772,2880,Fried Rice,118,2
5773,2881,Burger,232,1
5774,2881,Fried Rice,195,3
5775,2881,Pizza,120,3
5776,2882,Pasta,251,2
5777,2882,Dosa,228,3
5778,2883,Burger,104,1
5779,2883,Ice Cream,357,1
5780,2884,Dosa,90,1
5781,2885,Pizza,304,2
5782,2885,Ice Cream,93,1
5783,2886,Burger,341,3
5784,2886,Rolls,356,1
5785,2887,Pasta,184,1
5786,2887,Cake,266,1
5787,2888,Dosa,266,3
5788,2888,Pasta,120,3
5789,2889,Fried Rice,162,1
5790,2889,Cake,226,2
5791,2889,Fried Rice,226,1
5792,2890,Pizza,335,3
5793,2890,Fried Rice,173,1
5794,2890,Rolls,327,2
5795,2891,Dosa,249,2
5796,2891,Biryani,340,3
5797,2892,Fried Rice,294,3
5798,2893,Rolls,272,1
5799,2893,Pasta,387,1
5800,2894,Biryani,351,2
5801,2894,Fried Rice,240,3
5802,2894,Rolls,396,3
5803,2895,Biryani,206,3
5804,2895,Pasta,83,2
5805,2895,Fried Rice,265,2
5806,2896,Biryani,360,3
5807,2896,Rolls,360,3
5808,2897,Sandwich,361,2
5809,2897,Ice Cream,262,2
5810,2898,Rolls,236,2
5811,2898,Cake,314,1
5812,2898,Biryani,122,1
5813,2899,Pizza,357,2
5814,2899,Pasta,85,2
5815,2900,Cake,351,2
5816,2900,Burger,137,3
5817,2901,Ice Cream,258,2
5818,2901,Dosa,126,1
5819,2901,Fried Rice,213,2
5820,2902,Rolls,348,3
5821,2903,Biryani,321,3
5822,2904,Pizza,146,1
5823,2904,Rolls,262,3
5824,2904,Cake,364,3
5825,2905,Sandwich,385,2
5826,2905,Pizza,350,1
5827,2905,Pasta,154,1
5828,2906,Burger,191,3
5829,2907,Pasta,137,1
5830,2907,Burger,322,1
5831,2908,Fried Rice,371,2
5832,2909,Fried Rice,370,1
5833,2909,Dosa,343,1
5834,2910,Fried Rice,123,2
5835,2910,Dosa,84,1
5836,2911,Cake,238,1
5837,2911,Dosa,233,3
5838,2911,Biryani,81,3
5839,2912,Burger,171,2
5840,2913,Dosa,164,2
5841,2913,Cake,333,1
5842,2913,Fried Rice,328,2
5843,2914,Pasta,382,2
5844,2915,Burger,140,1
5845,2915,Cake,335,2
5846,2916,Fried Rice,393,1
5847,2917,Ice Cream,395,1
5848,2918,Sandwich,259,2
5849,2918,Cake,274,3
5850,2918,Fried Rice,90,2
5851,2919,Pasta,328,3
5852,2919,Pizza,222,3
5853,2919,Burger,134,3
5854,2920,Pizza,99,2
5855,2920,Cake,306,2
5856,2920,Rolls,297,1
5857,2921,Cake,249,1
5858,2921,Cake,109,2
5859,2921,Biryani,323,1
5860,2922,Dosa,102,1
5861,2922,Fried Rice,121,1
5862,2922,Burger,241,1
5863,2923,Pasta,82,1
5864,2923,Fried Rice,122,2
5865,2924,Fried Rice,133,2
5866,2924,Burger,92,2
5867,2925,Cake,135,3
5868,2925,Sandwich,147,1
5869,2925,Sandwich,365,1
5870,2926,Ice Cream,378,2
5871,2926,Dosa,338,3
5872,2927,Biryani,278,2
5873,2928,Sandwich,115,2
5874,2929,Cake,229,3
5875,2930,Fried Rice,252,2
5876,2931,Fried Rice,367,2
5877,2931,Sandwich,232,3
5878,2932,Dosa,200,1
5879,2932,Pizza,186,3
5880,2932,Sandwich,100,1
5881,2933,Biryani,100,3
5882,2934,Rolls,377,3
5883,2934,Sandwich,137,2
5884,2934,Pasta,319,1
5885,2935,Pasta,223,1
5886,2935,Sandwich,273,3
5887,2936,Fried Rice,241,2
5888,2936,Pasta,127,2
5889,2937,Dosa,101,3
5890,2938,Pizza,321,1
5891,2938,Dosa,338,2
5892,2938,Burger,155,3
5893,2939,Rolls,354,3
5894,2940,Dosa,337,1
5895,2940,Pasta,175,2
5896,2940,Ice Cream,390,2
5897,2941,Fried Rice,157,1
5898,2941,Dosa,369,3
5899,2942,Biryani,283,1
5900,2942,Cake,243,2
5901,2943,Dosa,322,3
5902,2943,Pizza,216,2
5903,2943,Sandwich,348,1
5904,2944,Rolls,123,1
5905,2944,Biryani,165,2
5906,2945,Fried Rice,321,1
5907,2946,Rolls,242,2
5908,2946,Burger,256,3
5909,2947,Burger,214,3
5910,2948,Pasta,341,2
5911,2948,Burger,299,1
5912,2948,Cake,189,1
5913,2949,Burger,88,2
5914,2949,Ice Cream,261,3
5915,2949,Pasta,199,2
5916,2950,Pasta,398,1
5917,2951,Rolls,310,3
5918,2951,Ice Cream,215,3
5919,2952,Sandwich,333,1
5920,2953,Burger,221,1
5921,2953,Biryani,164,3
5922,2953,Pasta,172,2
5923,2954,Cake,238,3
5924,2955,Sandwich,125,1
5925,2955,Cake,272,1
5926,2956,Fried Rice,266,2
5927,2956,Pizza,157,2
5928,2956,Biryani,259,3
5929,2957,Pizza,325,2
5930,2957,Fried Rice,100,1
5931,2958,Biryani,239,1
5932,2958,Sandwich,357,2
5933,2959,Rolls,87,1
5934,2960,Cake,293,1
5935,2961,Pasta,356,3
5936,2962,Pasta,291,2
5937,2962,Ice Cream,395,1
5938,2962,Pizza,312,1
5939,2963,Pizza,140,3
5940,2963,Sandwich,140,2
5941,2963,Burger,328,2
5942,2964,Fried Rice,124,2
5943,2965,Ice Cream,87,2
5944,2965,Pizza,308,2
5945,2966,Biryani,376,1
5946,2966,Cake,108,3
5947,2967,Burger,382,1
5948,2968,Pizza,91,2
5949,2968,Rolls,103,1
5950,2968,Cake,83,1
5951,2969,Biryani,193,2
5952,2969,Fried Rice,317,3
5953,2970,Rolls,206,1
5954,2970,Fried Rice,281,2
5955,2971,Fried Rice,204,2
5956,2972,Biryani,185,3
5957,2972,Sandwich,285,3
5958,2972,Fried Rice,111,2
5959,2973,Burger,277,3
5960,2973,Biryani,296,1
5961,2974,Fried Rice,154,2
5962,2974,Cake,360,2
5963,2975,Pasta,380,1
5964,2976,Ice Cream,241,1
5965,2977,Burger,124,2
5966,2978,Rolls,240,1
5967,2979,Sandwich,383,1
5968,2979,Dosa,161,3
5969,2980,Rolls,334,3
5970,2980,Fried Rice,394,3
5971,2981,Fried Rice,168,2
5972,2981,Cake,104,1
5973,2982,Rolls,193,2
5974,2982,Cake,391,2
5975,2983,Pizza,275,3
5976,2984,Fried Rice,181,2
5977,2984,Pasta,248,3
5978,2985,Ice Cream,341,1
5979,2985,Pasta,353,2
5980,2986,Rolls,202,3
5981,2987,Rolls,85,2
5982,2987,Fried Rice,307,2
5983,2987,Ice Cream,294,3
5984,2988,Pasta,194,2
5985,2988,Dosa,220,3
5986,2988,Ice Cream,80,1
5987,2989,Biryani,377,1
5988,2990,Rolls,395,1
5989,2990,Ice Cream,241,3
5990,2991,Cake,301,3
5991,2991,Fried Rice,131,2
5992,2991,Fried Rice,83,3
5993,2992,Biryani,89,3
5994,2992,Fried Rice,349,3
5995,2993,Burger,178,2
5996,2993,Ice Cream,273,1
5997,2994,Sandwich,113,1
5998,2994,Burger,144,3
5999,2995,Pizza,297,1
6000,2995,Pasta,90,2
6001,2995,Cake,165,1
6002,2996,Cake,174,2
6003,2996,Burger,260,3
6004,2997,Biryani,128,1
6005,2997,Pasta,81,1
6006,2997,Rolls,190,2
6007,2998,Cake,378,1
6008,2999,Ice Cream,293,2
6009,2999,Pizza,153,3
6010,2999,Cake,105,2
6011,3000,Fried Rice,282,2
6012,3000,Dosa,108,3
6013,3001,Rolls,189,1
6014,3001,Sandwich,197,3
6015,3002,Sandwich,284,2
6016,3002,Pasta,330,2
6017,3002,Sandwich,331,1
6018,3003,Pasta,363,2
6019,3004,Biryani,203,1
6020,3004,Pasta,99,1
6021,3004,Rolls,393,2
6022,3005,Cake,177,2
6023,3006,Rolls,145,1
6024,3006,Sandwich,205,1
6025,3007,Sandwich,109,2
6026,3007,Burger,335,1
6027,3007,Fried Rice,304,1
6028,3008,Burger,336,1
6029,3009,Cake,150,2
6030,3010,Biryani,169,1
6031,3011,Biryani,246,2
6032,3011,Burger,256,2
6033,3011,Fried Rice,99,2
6034,3012,Dosa,270,2
6035,3013,Pasta,341,2
6036,3013,Pasta,181,1
6037,3014,Burger,399,1
6038,3014,Sandwich,379,1
6039,3014,Cake,220,3
6040,3015,Pasta,263,1
6041,3016,Pizza,109,2
6042,3016,Rolls,204,3
6043,3017,Rolls,372,2
6044,3017,Pasta,152,3
6045,3018,Sandwich,371,1
6046,3018,Ice Cream,301,3
6047,3018,Ice Cream,232,3
6048,3019,Burger,262,1
6049,3020,Dosa,136,3
6050,3020,Rolls,82,3
6051,3020,Sandwich,371,3
6052,3021,Fried Rice,248,2
6053,3021,Cake,138,2
6054,3021,Sandwich,109,1
6055,3022,Fried Rice,149,3
6056,3022,Fried Rice,179,2
6057,3023,Biryani,101,2
6058,3023,Biryani,299,1
6059,3023,Cake,358,3
6060,3024,Sandwich,153,3
6061,3024,Burger,145,2
6062,3025,Burger,226,1
6063,3025,Sandwich,329,2
6064,3025,Cake,212,2
6065,3026,Sandwich,313,3
6066,3026,Biryani,246,2
6067,3026,Sandwich,394,1
6068,3027,Biryani,173,2
6069,3027,Pizza,318,2
6070,3028,Biryani,293,2
6071,3028,Burger,186,3
6072,3028,Pasta,350,3
6073,3029,Fried Rice,80,3
6074,3029,Dosa,188,3
6075,3029,Burger,324,2
6076,3030,Ice Cream,395,2
6077,3030,Cake,398,1
6078,3031,Ice Cream,122,2
6079,3031,Rolls,303,2
6080,3032,Rolls,234,1
6081,3032,Ice Cream,391,1
6082,3033,Cake,291,3
6083,3034,Rolls,166,2
6084,3034,Biryani,196,3
6085,3034,Rolls,141,2
6086,3035,Burger,235,1
6087,3035,Pasta,355,3
6088,3036,Fried Rice,341,3
6089,3036,Ice Cream,87,2
6090,3037,Ice Cream,351,1
6091,3037,Pizza,103,1
6092,3038,Pizza,198,1
6093,3039,Ice Cream,88,3
6094,3039,Pasta,247,3
6095,3040,Fried Rice,367,1
6096,3040,Cake,139,1
6097,3041,Biryani,130,3
6098,3041,Sandwich,346,1
6099,3041,Pizza,95,1
6100,3042,Dosa,281,2
6101,3043,Dosa,163,1
6102,3043,Burger,144,3
6103,3044,Pizza,204,3
6104,3044,Pizza,201,1
6105,3045,Biryani,140,3
6106,3046,Fried Rice,181,1
6107,3047,Ice Cream,179,2
6108,3048,Dosa,396,1
6109,3049,Dosa,338,2
6110,3049,Pasta,399,3
6111,3049,Burger,209,1
6112,3050,Dosa,375,3
6113,3051,Fried Rice,178,2
6114,3051,Cake,341,2
6115,3052,Cake,303,1
6116,3053,Sandwich,270,1
6117,3053,Sandwich,387,1
6118,3053,Cake,277,2
6119,3054,Biryani,88,1
6120,3055,Dosa,111,2
6121,3055,Biryani,191,3
6122,3055,Burger,356,3
6123,3056,Dosa,254,1
6124,3056,Pasta,377,1
6125,3057,Fried Rice,194,2
6126,3057,Biryani,392,1
6127,3058,Pasta,89,3
6128,3058,Pizza,227,2
6129,3059,Sandwich,131,3
6130,3060,Sandwich,152,2
6131,3060,Biryani,241,3
6132,3061,Fried Rice,191,3
6133,3061,Fried Rice,91,2
6134,3061,Biryani,306,3
6135,3062,Fried Rice,216,2
6136,3062,Fried Rice,130,1
6137,3062,Pasta,229,1
6138,3063,Cake,362,3
6139,3063,Rolls,363,3
6140,3063,Fried Rice,245,1
6141,3064,Fried Rice,263,1
6142,3064,Ice Cream,130,1
6143,3064,Pasta,305,2
6144,3065,Pizza,242,2
6145,3066,Fried Rice,87,2
6146,3067,Pasta,301,2
6147,3068,Ice Cream,391,2
6148,3068,Rolls,99,1
6149,3069,Cake,145,3
6150,3070,Dosa,355,3
6151,3071,Rolls,201,1
6152,3071,Cake,170,3
6153,3072,Burger,201,2
6154,3073,Biryani,159,3
6155,3073,Pizza,338,3
6156,3073,Dosa,206,3
6157,3074,Pasta,148,1
6158,3075,Cake,358,3
6159,3075,Dosa,139,3
6160,3075,Cake,198,2
6161,3076,Fried Rice,347,2
6162,3076,Rolls,128,2
6163,3076,Pizza,299,3
6164,3077,Pizza,261,3
6165,3077,Biryani,337,2
6166,3077,Pizza,370,1
6167,3078,Rolls,333,1
6168,3079,Pasta,323,3
6169,3079,Rolls,183,2
6170,3080,Fried Rice,143,1
6171,3081,Pizza,212,3
6172,3081,Pizza,279,2
6173,3082,Pasta,97,2
6174,3083,Sandwich,339,2
6175,3083,Pasta,296,1
6176,3083,Biryani,280,1
6177,3084,Cake,368,1
6178,3084,Pasta,342,1
6179,3084,Cake,145,2
6180,3085,Fried Rice,176,3
6181,3085,Rolls,370,1
6182,3085,Cake,239,1
6183,3086,Biryani,259,3
6184,3087,Biryani,99,1
6185,3087,Dosa,294,3
6186,3087,Fried Rice,132,1
6187,3088,Pasta,201,3
6188,3088,Pizza,105,3
6189,3088,Pasta,117,1
6190,3089,Burger,191,3
6191,3090,Biryani,387,3
6192,3091,Pasta,107,3
6193,3092,Fried Rice,160,3
6194,3092,Sandwich,348,3
6195,3093,Fried Rice,102,2
6196,3093,Ice Cream,360,1
6197,3094,Biryani,363,3
6198,3095,Ice Cream,219,3
6199,3095,Sandwich,99,3
6200,3095,Rolls,386,2
6201,3096,Cake,164,1
6202,3096,Sandwich,281,2
6203,3096,Fried Rice,104,3
6204,3097,Rolls,286,2
6205,3097,Pasta,247,3
6206,3097,Pasta,146,3
6207,3098,Pasta,244,1
6208,3098,Dosa,341,2
6209,3098,Pasta,292,1
6210,3099,Sandwich,115,2
6211,3099,Fried Rice,123,3
6212,3099,Rolls,166,3
6213,3100,Rolls,396,1
6214,3101,Fried Rice,259,2
6215,3101,Pasta,274,2
6216,3102,Biryani,102,2
6217,3103,Sandwich,354,3
6218,3103,Pasta,169,2
6219,3104,Dosa,140,3
6220,3104,Biryani,175,1
6221,3104,Pasta,165,3
6222,3105,Biryani,295,3
6223,3105,Cake,149,2
6224,3105,Dosa,206,2
6225,3106,Ice Cream,342,3
6226,3106,Pasta,217,1
6227,3107,Biryani,181,1
6228,3108,Dosa,129,1
6229,3108,Ice Cream,89,3
6230,3108,Cake,229,3
6231,3109,Sandwich,332,1
6232,3109,Pizza,363,2
6233,3109,Pasta,301,3
6234,3110,Biryani,126,3
6235,3110,Pasta,263,2
6236,3111,Ice Cream,156,2
6237,3111,Biryani,300,3
6238,3111,Pizza,133,3
6239,3112,Fried Rice,111,2
6240,3113,Dosa,292,3
6241,3113,Biryani,389,1
6242,3114,Burger,217,3
6243,3114,Pasta,324,1
6244,3115,Sandwich,354,3
6245,3116,Pizza,124,1
6246,3116,Biryani,117,3
6247,3116,Dosa,314,3
6248,3117,Sandwich,343,2
6249,3117,Sandwich,181,3
6250,3117,Pasta,172,2
6251,3118,Rolls,250,3
6252,3119,Fried Rice,313,2
6253,3119,Burger,124,1
6254,3120,Fried Rice,274,2
6255,3120,Sandwich,244,2
6256,3121,Pasta,140,1
6257,3122,Dosa,386,3
6258,3123,Pasta,288,2
6259,3124,Dosa,122,3
6260,3125,Biryani,246,1
6261,3125,Sandwich,146,3
6262,3125,Burger,115,3
6263,3126,Ice Cream,358,3
6264,3126,Ice Cream,254,3
6265,3127,Sandwich,269,3
6266,3127,Cake,154,1
6267,3127,Dosa,216,2
6268,3128,Fried Rice,366,1
6269,3129,Rolls,237,1
6270,3130,Cake,174,2
6271,3131,Biryani,326,3
6272,3131,Cake,211,1
6273,3131,Burger,193,1
6274,3132,Burger,302,2
6275,3132,Burger,166,2
6276,3133,Pizza,112,2
6277,3133,Dosa,317,1
6278,3133,Sandwich,266,3
6279,3134,Cake,144,2
6280,3134,Sandwich,255,2
6281,3134,Rolls,244,3
6282,3135,Burger,139,3
6283,3135,Pasta,368,3
6284,3135,Pizza,202,2
6285,3136,Dosa,373,3
6286,3136,Dosa,361,3
6287,3136,Pizza,377,3
6288,3137,Rolls,156,3
6289,3137,Cake,159,1
6290,3137,Ice Cream,164,2
6291,3138,Biryani,190,1
6292,3139,Rolls,390,2
6293,3139,Pizza,184,3
6294,3140,Cake,243,2
6295,3141,Ice Cream,201,1
6296,3141,Rolls,297,2
6297,3142,Pizza,238,3
6298,3142,Pasta,200,1
6299,3143,Cake,144,2
6300,3144,Ice Cream,267,2
6301,3144,Fried Rice,351,1
6302,3145,Pasta,275,3
6303,3145,Biryani,281,2
6304,3145,Pasta,171,1
6305,3146,Ice Cream,126,3
6306,3147,Fried Rice,130,1
6307,3147,Dosa,383,1
6308,3148,Rolls,164,1
6309,3148,Cake,345,2
6310,3148,Dosa,309,1
6311,3149,Fried Rice,293,1
6312,3150,Pizza,287,2
6313,3150,Dosa,390,2
6314,3150,Biryani,315,1
6315,3151,Rolls,183,2
6316,3152,Pasta,270,2
6317,3152,Pasta,348,1
6318,3152,Dosa,237,2
6319,3153,Burger,373,3
6320,3154,Dosa,327,2
6321,3154,Fried Rice,136,3
6322,3154,Pizza,287,2
6323,3155,Rolls,301,2
6324,3156,Cake,177,1
6325,3156,Rolls,206,1
6326,3157,Dosa,265,2
6327,3157,Rolls,163,1
6328,3157,Biryani,368,3
6329,3158,Cake,176,2
6330,3158,Pasta,297,2
6331,3159,Cake,271,2
6332,3159,Rolls,91,3
6333,3159,Pizza,267,1
6334,3160,Cake,97,2
6335,3160,Pizza,341,2
6336,3161,Biryani,206,1
6337,3162,Dosa,293,2
6338,3162,Sandwich,229,3
6339,3163,Ice Cream,144,1
6340,3163,Burger,156,3
6341,3164,Sandwich,194,3
6342,3165,Rolls,138,3
6343,3165,Fried Rice,193,2
6344,3166,Sandwich,336,1
6345,3166,Rolls,82,1
6346,3167,Fried Rice,357,1
6347,3167,Rolls,197,1
6348,3168,Burger,159,1
6349,3168,Pizza,118,3
6350,3168,Pasta,105,3
6351,3169,Pizza,131,2
6352,3170,Ice Cream,234,1
6353,3171,Pasta,135,2
6354,3171,Ice Cream,122,3
6355,3172,Cake,381,1
6356,3173,Burger,206,2
6357,3174,Biryani,363,2
6358,3174,Fried Rice,188,1
6359,3174,Biryani,258,3
6360,3175,Burger,300,2
6361,3175,Burger,207,3
6362,3176,Biryani,280,3
6363,3176,Sandwich,309,1
6364,3177,Sandwich,293,3
6365,3177,Fried Rice,203,1
6366,3177,Pasta,221,2
6367,3178,Burger,311,3
6368,3179,Rolls,392,1
6369,3179,Ice Cream,347,3
6370,3179,Pizza,222,1
6371,3180,Pasta,251,1
6372,3181,Biryani,348,3
6373,3182,Rolls,129,3
6374,3183,Rolls,340,3
6375,3183,Dosa,372,3
6376,3184,Cake,333,3
6377,3185,Ice Cream,182,3
6378,3185,Burger,362,2
6379,3185,Fried Rice,130,3
6380,3186,Pasta,290,2
6381,3187,Sandwich,173,1
6382,3187,Burger,334,2
6383,3188,Pasta,125,2
6384,3188,Rolls,115,2
6385,3188,Dosa,323,1
6386,3189,Fried Rice,158,3
6387,3189,Burger,218,2
6388,3189,Pizza,139,3
6389,3190,Rolls,144,1
6390,3191,Sandwich,84,2
6391,3191,Biryani,134,2
6392,3191,Pizza,83,3
6393,3192,Dosa,210,2
6394,3192,Pasta,146,1
6395,3192,Rolls,260,1
6396,3193,Dosa,106,1
6397,3193,Rolls,393,2
6398,3193,Pasta,361,3
6399,3194,Fried Rice,111,3
6400,3194,Biryani,376,1
6401,3195,Dosa,127,3
6402,3195,Pasta,373,3
6403,3196,Dosa,176,2
6404,3197,Pasta,249,3
6405,3197,Fried Rice,298,1
6406,3198,Pasta,303,3
6407,3199,Ice Cream,138,2
6408,3200,Fried Rice,279,2
6409,3200,Rolls,329,3
6410,3200,Pizza,344,2
6411,3201,Pasta,389,2
6412,3201,Pizza,93,3
6413,3201,Pasta,158,2
6414,3202,Fried Rice,304,2
6415,3203,Ice Cream,336,2
6416,3203,Fried Rice,318,3
6417,3204,Ice Cream,88,3
6418,3205,Pizza,347,2
6419,3205,Cake,116,1
6420,3205,Pasta,248,2
6421,3206,Burger,339,3
6422,3206,Pasta,150,1
6423,3207,Sandwich,181,2
6424,3207,Burger,357,1
6425,3208,Rolls,183,1
6426,3208,Burger,88,2
6427,3209,Burger,369,3
6428,3209,Pasta,204,3
6429,3209,Sandwich,150,1
6430,3210,Pizza,111,2
6431,3210,Burger,104,1
6432,3211,Fried Rice,205,1
6433,3211,Rolls,266,3
6434,3211,Fried Rice,238,2
6435,3212,Cake,164,2
6436,3212,Cake,256,1
6437,3212,Cake,394,2
6438,3213,Biryani,126,2
6439,3213,Biryani,271,2
6440,3213,Rolls,239,2
6441,3214,Pasta,170,2
6442,3215,Sandwich,259,3
6443,3216,Pizza,113,1
6444,3217,Rolls,300,3
6445,3217,Fried Rice,252,2
6446,3217,Dosa,248,3
6447,3218,Pizza,347,3
6448,3218,Burger,205,3
6449,3219,Sandwich,317,3
6450,3219,Pasta,383,3
6451,3219,Rolls,295,3
6452,3220,Pizza,234,3
6453,3220,Burger,243,1
6454,3221,Pizza,269,1
6455,3222,Pizza,276,1
6456,3222,Biryani,334,1
6457,3223,Biryani,188,2
6458,3224,Ice Cream,187,1
6459,3225,Dosa,360,1
6460,3225,Fried Rice,194,3
6461,3226,Biryani,239,3
6462,3226,Fried Rice,381,3
6463,3226,Fried Rice,381,2
6464,3227,Cake,105,1
6465,3228,Burger,303,1
6466,3228,Sandwich,273,1
6467,3229,Pasta,391,2
6468,3229,Cake,317,3
6469,3229,Burger,297,1
6470,3230,Sandwich,249,2
6471,3231,Pizza,207,3
6472,3232,Pasta,119,1
6473,3232,Burger,375,2
6474,3233,Fried Rice,389,1
6475,3233,Biryani,386,2
6476,3234,Dosa,237,1
6477,3235,Ice Cream,361,2
6478,3235,Pasta,306,3
6479,3236,Fried Rice,248,3
6480,3236,Ice Cream,97,2
6481,3236,Cake,378,1
6482,3237,Dosa,268,2
6483,3237,Dosa,132,1
6484,3238,Dosa,361,2
6485,3239,Pizza,135,1
6486,3239,Pasta,268,2
6487,3239,Fried Rice,228,1
6488,3240,Biryani,271,2
6489,3240,Ice Cream,149,2
6490,3241,Dosa,253,3
6491,3241,Rolls,268,3
6492,3242,Ice Cream,397,1
6493,3242,Dosa,165,1
6494,3243,Pizza,232,1
6495,3244,Pizza,240,3
6496,3244,Sandwich,87,1
6497,3245,Sandwich,319,2
6498,3246,Sandwich,193,1
6499,3247,Pizza,389,3
6500,3247,Pasta,368,3
6501,3247,Fried Rice,235,1
6502,3248,Fried Rice,172,1
6503,3249,Burger,396,2
6504,3250,Sandwich,124,1
6505,3251,Biryani,310,2
6506,3251,Pizza,221,1
6507,3251,Fried Rice,225,2
6508,3252,Dosa,195,1
6509,3252,Fried Rice,222,1
6510,3253,Cake,384,1
6511,3253,Dosa,348,3
6512,3254,Cake,164,1
6513,3254,Sandwich,137,1
6514,3254,Pasta,211,3
6515,3255,Pasta,270,3
6516,3255,Sandwich,398,1
6517,3255,Pasta,343,2
6518,3256,Sandwich,124,2
6519,3256,Dosa,349,2
6520,3256,Cake,151,1
6521,3257,Dosa,386,1
6522,3258,Pasta,127,2
6523,3258,Ice Cream,266,3
6524,3259,Dosa,182,2
6525,3260,Rolls,300,2
6526,3260,Ice Cream,331,3
6527,3260,Burger,382,2
6528,3261,Fried Rice,243,1
6529,3261,Pizza,270,3
6530,3261,Biryani,97,2
6531,3262,Dosa,84,1
6532,3263,Dosa,349,1
6533,3264,Sandwich,188,1
6534,3264,Biryani,216,1
6535,3264,Cake,187,2
6536,3265,Pizza,293,1
6537,3266,Rolls,265,2
6538,3266,Pasta,185,2
6539,3266,Burger,361,3
6540,3267,Cake,191,1
6541,3268,Pasta,141,2
6542,3268,Biryani,316,1
6543,3268,Burger,274,1
6544,3269,Biryani,297,3
6545,3270,Rolls,281,2
6546,3270,Cake,126,3
6547,3271,Sandwich,309,1
6548,3271,Pasta,270,1
6549,3271,Pizza,189,3
6550,3272,Sandwich,142,2
6551,3273,Cake,97,2
6552,3273,Biryani,115,1
6553,3273,Sandwich,237,2
